age,gender,height_cm,weight_kg,activity_level,Mod_act,Vig_act,bmi,bmi_category,fitness_goal,bmr,activity_multiplier,tdee,workout_template_id,nutrition_template_id,tdee_bmr_ratio,height_bin,weight_bin
37,Male,162.6,77.1,High Activity,8.0,2.0,29.161730731698466,Overweight,Fat Loss,1691.5391,1.81,3061.685771,3,2,1.81,150-165,71-100
36,Male,185.4,145.1,High Activity,8.0,2.0,42.21316864669992,Obese,Fat Loss,2717.6293000000005,1.81,4918.909033000001,3,3,1.81,181-200,101-150
45,Male,172.7,83.5,High Activity,5.0,0.0,27.996374888559345,Overweight,Fat Loss,1780.3338,1.81,3222.4041780000002,3,2,1.81,166-180,71-100
21,Male,180.3,74.8,Low Activity,2.0,0.0,23.00965698077001,Normal,Fat Loss,1836.5003000000002,1.29,2369.085387,1,1,1.29,181-200,71-100
39,Male,182.9,91.2,Low Activity,1.0,1.0,27.262609779086173,Overweight,Fat Loss,1966.5025000000003,1.29,2536.7882250000002,1,2,1.29,181-200,71-100
56,Male,180.3,104.3,Low Activity,0.0,0.0,32.084321164362464,Obese,Fat Loss,2033.0168,1.29,2622.591672,1,3,1.29,181-200,101-150
60,Male,180.3,86.2,High Activity,30.0,0.0,26.516476360192183,Overweight,Fat Loss,1767.8231000000005,1.81,3199.7598110000013,3,2,1.8100000000000003,181-200,71-100
57,Male,180.3,117.9,High Activity,30.0,0.0,36.2678951608661,Obese,Fat Loss,2209.539,1.81,3999.2655900000004,3,3,1.81,181-200,101-150
30,Female,162.6,83.9,High Activity,2.0,10.0,31.733712171070056,Obese,Fat Loss,1597.2511,1.81,2891.024491,3,3,1.81,150-165,71-100
51,Male,172.7,113.4,High Activity,42.0,0.0,38.02142410015126,Obese,Fat Loss,2146.8421,1.81,3885.784201,3,3,1.81,166-180,101-150
37,Male,185.4,98.4,High Activity,9.0,7.0,28.62698686998809,Overweight,Fat Loss,2086.3124000000003,1.81,3776.2254440000006,3,2,1.81,181-200,71-100
24,Male,172.7,81.6,High Activity,8.0,0.0,27.359331627622065,Overweight,Fat Loss,1874.0964999999999,1.81,3392.114665,3,2,1.81,166-180,71-100
34,Male,185.4,86.2,High Activity,20.0,4.0,25.07770597757087,Overweight,Fat Loss,1939.9,1.81,3511.219,3,2,1.8099999999999998,181-200,71-100
40,Female,157.5,54.4,High Activity,8.0,5.0,21.929957168052407,Normal,Fat Loss,1265.3647999999998,1.81,2290.3102879999997,3,1,1.81,150-165,40-70
50,Female,154.9,63.5,High Activity,50.0,1.0,26.46493854091083,Overweight,Fat Loss,1298.1577,1.81,2349.665437,3,2,1.81,150-165,40-70
60,Male,154.9,81.2,High Activity,25.0,2.0,33.84177967751117,Obese,Fat Loss,1578.9435000000003,1.81,2857.8877350000007,3,3,1.81,150-165,71-100
53,Male,180.3,77.1,High Activity,10.0,0.0,23.717173171355185,Normal,Fat Loss,1685.6494000000002,1.81,3051.0254140000006,3,1,1.81,181-200,71-100
49,Female,170.2,77.1,High Activity,5.0,0.0,26.61553905614601,Overweight,Fat Loss,1475.6462999999999,1.81,2670.919803,3,2,1.81,166-180,71-100
65,Male,154.9,70.3,High Activity,4.0,4.0,29.298979203559547,Overweight,Fat Loss,1404.5312,1.81,2542.2014719999997,3,2,1.81,150-165,71-100
30,Male,188.0,90.7,High Activity,4.0,4.0,25.662064282480763,Overweight,Fat Loss,2035.3719,1.81,3684.0231390000004,3,2,1.81,181-200,71-100
54,Female,162.6,49.9,High Activity,40.0,0.0,18.873804974212103,Normal,Fat Loss,1178.9331,1.81,2133.868911,3,1,1.81,150-165,40-70
43,Female,170.2,73.9,High Activity,14.0,0.0,25.51087336250572,Overweight,Fat Loss,1472.0358999999999,1.81,2664.384979,3,2,1.81,166-180,71-100
52,Female,162.6,68.0,High Activity,6.0,2.0,25.719814393715897,Overweight,Fat Loss,1354.9638,1.81,2452.484478,3,2,1.8099999999999998,150-165,40-70
44,Female,154.9,117.9,High Activity,6.0,0.0,49.13726384210058,Obese,Fat Loss,1827.1745,1.81,3307.1858450000004,3,3,1.81,150-165,101-150
48,Female,175.3,79.4,High Activity,10.0,1.0,25.83786770556155,Overweight,Fat Loss,1517.0442,1.81,2745.850002,3,2,1.81,166-180,71-100
54,Male,182.9,77.1,High Activity,12.0,0.0,23.04766681981956,Normal,Fat Loss,1692.4498,1.81,3063.334138,3,1,1.81,181-200,71-100
48,Female,157.5,59.0,High Activity,10.0,2.0,23.784328546233308,Normal,Fat Loss,1273.261,1.81,2304.60241,3,1,1.81,150-165,40-70
65,Female,167.6,76.2,High Activity,15.0,0.0,27.127323266556925,Overweight,Fat Loss,1389.9892,1.81,2515.880452,3,2,1.8099999999999998,166-180,71-100
60,Female,167.6,82.1,High Activity,70.0,0.0,29.22773281081789,Overweight,Fat Loss,1466.1965,1.81,2653.815665,3,2,1.81,166-180,71-100
51,Female,165.1,59.0,High Activity,10.0,0.0,21.645013704228592,Normal,Fat Loss,1283.8157999999999,1.81,2323.7065979999998,3,1,1.81,166-180,40-70
25,Male,167.6,68.0,High Activity,12.0,6.0,24.20811000165185,Normal,Fat Loss,1661.7454,1.81,3007.7591740000003,3,1,1.81,166-180,40-70
51,Female,154.9,65.8,High Activity,5.0,0.0,27.42351111798319,Overweight,Fat Loss,1315.0958,1.81,2380.323398,3,2,1.8099999999999998,150-165,40-70
48,Male,185.4,117.9,High Activity,50.0,2.0,34.300017804589395,Obese,Fat Loss,2285.1069,1.81,4136.043489000001,3,3,1.81,181-200,101-150
24,Female,170.2,129.3,High Activity,7.0,3.0,44.63539818365344,Obese,Fat Loss,2066.5897,1.81,3740.527357,3,3,1.81,166-180,101-150
47,Female,170.2,86.2,High Activity,0.0,10.0,29.756932122435625,Overweight,Fat Loss,1568.454,1.81,2838.90174,3,2,1.8099999999999998,166-180,71-100
47,Male,154.9,81.6,High Activity,8.0,0.0,34.00848795178462,Obese,Fat Loss,1658.1033000000002,1.81,3001.1669730000003,3,3,1.81,150-165,71-100
37,Female,180.3,65.8,Low Activity,1.0,0.0,20.24111536543672,Normal,Fat Loss,1454.4049999999997,1.29,1876.1824499999998,1,1,1.29,181-200,40-70
40,Male,175.3,81.6,High Activity,5.0,0.0,26.553778397655197,Overweight,Fat Loss,1795.7419000000002,1.81,3250.2928390000006,3,2,1.81,166-180,71-100
61,Female,172.7,77.1,High Activity,9.0,1.0,25.850544956981143,Overweight,Fat Loss,1431.4312999999997,1.81,2590.8906529999995,3,2,1.81,166-180,71-100
50,Male,190.5,83.9,High Activity,40.0,10.0,23.11915734942581,Normal,Fat Loss,1842.7298000000005,1.81,3335.340938000001,3,1,1.81,181-200,71-100
47,Male,175.3,72.6,High Activity,50.0,4.0,23.62505283909028,Normal,Fat Loss,1635.4299,1.81,2960.1281190000004,3,1,1.81,166-180,71-100
65,Female,157.5,72.6,High Activity,6.0,0.0,29.26681783824641,Overweight,Fat Loss,1325.4101999999998,1.81,2398.9924619999997,3,2,1.81,150-165,71-100
19,Female,162.6,54.4,High Activity,40.0,0.0,20.575851514972715,Normal,Fat Loss,1372.0946,1.81,2483.491226,3,1,1.8100000000000003,150-165,40-70
58,Male,182.9,104.3,Low Activity,0.0,0.0,31.1786206135821,Obese,Fat Loss,2034.1402000000003,1.29,2624.0408580000003,1,3,1.29,181-200,101-150
25,Male,193.0,124.7,High Activity,20.0,10.0,33.47740878949771,Obese,Fat Loss,2543.2499,1.81,4603.282319,3,3,1.81,181-200,101-150
18,Female,165.1,79.4,High Activity,10.0,5.0,29.12905234094492,Overweight,Fat Loss,1615.3446,1.81,2923.773726,3,2,1.81,166-180,71-100
41,Male,180.3,74.8,High Activity,10.0,3.0,23.00965698077001,Normal,Fat Loss,1722.9603,1.81,3118.558143,3,1,1.81,181-200,71-100
37,Male,172.7,108.9,High Activity,10.0,30.0,36.512637429510335,Obese,Fat Loss,2166.0336,1.81,3920.5208160000007,3,3,1.81,166-180,101-150
35,Male,180.3,79.4,High Activity,28.0,0.0,24.424689361940363,Normal,Fat Loss,1818.6485000000002,1.81,3291.7537850000003,3,1,1.81,181-200,71-100
42,Male,190.5,99.8,High Activity,12.0,3.0,27.50049944544333,Overweight,Fat Loss,2101.1581000000006,1.81,3803.0961610000013,3,2,1.81,181-200,71-100
29,Female,185.4,83.9,Low Activity,1.0,1.0,24.40857925195123,Normal,Fat Loss,1672.2155,1.29,2157.157995,1,1,1.29,181-200,71-100
45,Female,154.9,54.4,High Activity,20.0,0.0,22.672325301189748,Normal,Fat Loss,1235.66,1.81,2236.5446,3,1,1.81,150-165,40-70
56,Male,185.4,86.2,High Activity,4.0,3.0,25.07770597757087,Overweight,Fat Loss,1815.006,1.81,3285.1608600000004,3,2,1.81,181-200,71-100
57,Female,152.4,52.2,High Activity,20.0,0.0,22.4750449500899,Normal,Fat Loss,1155.6116,1.81,2091.656996,3,1,1.8100000000000003,150-165,40-70
24,Male,190.5,81.6,High Activity,60.0,0.0,22.48537830408994,Normal,Fat Loss,1959.5187,1.81,3546.7288470000003,3,1,1.81,181-200,71-100
50,Male,154.9,81.6,Moderate Activity,3.0,2.0,34.00848795178462,Obese,Fat Loss,1641.0723000000003,1.55,2543.6620650000004,2,3,1.55,150-165,71-100
29,Male,182.9,111.1,High Activity,30.0,10.0,33.21135906202274,Obese,Fat Loss,2289.8728,1.81,4144.669768000001,3,3,1.8100000000000003,181-200,101-150
60,Female,157.5,75.3,Low Activity,0.0,0.0,30.35525321239607,Obese,Fat Loss,1372.0271,1.29,1769.9149590000002,1,3,1.29,150-165,71-100
50,Female,154.9,72.6,Moderate Activity,4.0,0.0,30.257551780631907,Obese,Fat Loss,1382.3054,1.55,2142.57337,2,3,1.55,150-165,71-100
29,Female,154.9,70.3,High Activity,6.0,2.0,29.298979203559547,Overweight,Fat Loss,1451.9673,1.81,2628.060813,3,2,1.81,150-165,71-100
19,Female,160.0,81.6,High Activity,5.0,4.0,31.874999999999996,Obese,Fat Loss,1615.5582,1.81,2924.160342,3,3,1.81,150-165,71-100
21,Female,162.6,66.2,High Activity,20.0,0.0,25.038995777411653,Overweight,Fat Loss,1472.5492,1.81,2665.314052,3,2,1.8100000000000003,150-165,40-70
58,Male,165.1,77.1,High Activity,14.0,2.0,28.28526367111905,Overweight,Fat Loss,1584.3196000000003,1.81,2867.6184760000006,3,2,1.81,166-180,71-100
24,Male,185.4,99.8,High Activity,0.0,3.0,29.03428139862613,Overweight,Fat Loss,2178.8692,1.81,3943.7532520000004,3,2,1.81,181-200,71-100
56,Male,188.0,90.7,High Activity,7.0,2.0,25.662064282480763,Overweight,Fat Loss,1887.7699,1.81,3416.863519,3,2,1.81,181-200,71-100
49,Male,154.9,90.3,High Activity,8.0,6.0,37.63439291723225,Obese,Fat Loss,1763.3032,1.81,3191.5787920000002,3,3,1.81,150-165,71-100
32,Male,175.3,97.5,High Activity,60.0,5.0,31.72786021778654,Obese,Fat Loss,2054.1702000000005,1.81,3718.0480620000008,3,3,1.81,166-180,71-100
42,Male,188.0,90.7,High Activity,5.0,0.0,25.662064282480763,Overweight,Fat Loss,1967.2479,1.81,3560.718699,3,2,1.8099999999999998,181-200,71-100
50,Female,157.5,56.7,Low Activity,1.0,0.0,22.85714285714286,Normal,Fat Loss,1243.3328999999999,1.29,1603.8994409999998,1,1,1.29,150-165,40-70
19,Female,165.1,52.2,Low Activity,0.0,0.0,19.150334158656484,Normal,Fat Loss,1359.4962,1.29,1753.7500980000002,1,1,1.29,166-180,40-70
18,Male,172.7,79.4,High Activity,20.0,0.0,26.621702588642066,Overweight,Fat Loss,1878.6851000000001,1.81,3400.4200310000006,3,2,1.81,166-180,71-100
64,Female,152.4,65.8,Low Activity,0.0,0.0,28.330612216779983,Overweight,Fat Loss,1251.0607999999997,1.29,1613.8684319999998,1,2,1.29,150-165,40-70
43,Female,167.6,67.1,High Activity,7.0,2.0,23.887708545747632,Normal,Fat Loss,1401.1014999999998,1.81,2535.9937149999996,3,1,1.81,166-180,40-70
56,Male,182.9,120.2,High Activity,4.0,3.0,35.931641397435946,Obese,Fat Loss,2258.5065000000004,1.81,4087.896765000001,3,3,1.81,181-200,101-150
30,Male,154.9,90.7,Low Activity,1.0,1.0,37.80110119150571,Obese,Fat Loss,1876.525,1.29,2420.71725,1,3,1.29,150-165,71-100
44,Male,182.9,86.2,High Activity,20.0,12.0,25.767949155232767,Overweight,Fat Loss,1871.1325000000002,1.81,3386.7498250000003,3,2,1.81,181-200,71-100
33,Male,180.3,83.9,High Activity,5.0,0.0,25.80896016960701,Overweight,Fat Loss,1890.2890000000002,1.81,3421.4230900000007,3,2,1.81,181-200,71-100
57,Female,167.6,63.5,Moderate Activity,3.0,1.0,22.60610272213077,Normal,Fat Loss,1307.1923,1.55,2026.1480649999999,2,1,1.55,166-180,40-70
45,Female,167.6,59.0,Moderate Activity,3.0,0.0,21.00409544260969,Normal,Fat Loss,1317.5408,1.55,2042.18824,2,1,1.55,166-180,40-70
41,Male,180.3,72.6,High Activity,4.0,4.0,22.33290236368854,Normal,Fat Loss,1693.4868999999999,1.81,3065.211289,3,1,1.81,181-200,71-100
47,Female,160.0,68.0,High Activity,10.0,0.0,26.5625,Overweight,Fat Loss,1368.559,1.81,2477.09179,3,2,1.81,150-165,40-70
22,Female,170.2,77.1,High Activity,15.0,0.0,26.61553905614601,Overweight,Fat Loss,1592.5563,1.81,2882.526903,3,2,1.81,166-180,71-100
38,Male,154.9,91.2,High Activity,5.0,10.0,38.00948653434752,Obese,Fat Loss,1837.8075000000003,1.81,3326.4315750000005,3,3,1.81,150-165,71-100
57,Female,172.7,76.2,Moderate Activity,3.0,0.0,25.54878762285296,Overweight,Fat Loss,1440.429,1.55,2232.6649500000003,2,2,1.55,166-180,71-100
65,Male,188.0,86.2,High Activity,10.0,0.0,24.38886373924853,Normal,Fat Loss,1776.3904000000002,1.81,3215.2666240000003,3,1,1.81,181-200,71-100
45,Male,154.9,93.0,Low Activity,0.0,0.0,38.75967376857807,Obese,Fat Loss,1822.1831000000004,1.29,2350.6161990000005,1,3,1.29,150-165,71-100
18,Male,180.3,81.6,Moderate Activity,3.0,0.0,25.10144397902183,Overweight,Fat Loss,1944.6309,1.55,3014.1778950000003,2,2,1.55,181-200,71-100
44,Female,175.3,68.0,High Activity,3.0,3.0,22.12814866471266,Normal,Fat Loss,1428.9484000000002,1.81,2586.3966040000005,3,1,1.81,166-180,40-70
53,Male,182.9,86.2,High Activity,20.0,3.0,25.767949155232767,Overweight,Fat Loss,1820.0395000000003,1.81,3294.271495000001,3,2,1.81,181-200,71-100
56,Male,190.5,108.9,High Activity,18.0,0.0,30.008060016120037,Obese,Fat Loss,2143.5928000000004,1.81,3879.902968000001,3,3,1.81,181-200,101-150
55,Female,165.1,77.1,High Activity,10.0,4.0,28.28526367111905,Overweight,Fat Loss,1433.8664999999996,1.81,2595.298364999999,3,2,1.8099999999999998,166-180,71-100
59,Male,154.9,83.9,Low Activity,0.0,0.0,34.96706052885699,Obese,Fat Loss,1620.7924000000005,1.29,2090.8221960000005,1,3,1.29,150-165,71-100
53,Female,160.0,74.8,High Activity,20.0,0.0,29.218749999999996,Overweight,Fat Loss,1405.4585999999997,1.81,2543.8800659999997,3,2,1.8100000000000003,150-165,71-100
20,Female,172.7,59.0,Moderate Activity,3.0,0.0,19.78186968173654,Normal,Fat Loss,1441.5906,1.55,2234.46543,2,1,1.55,166-180,40-70
42,Female,172.7,61.2,High Activity,5.0,2.0,20.519498720716552,Normal,Fat Loss,1366.674,1.81,2473.67994,3,1,1.81,166-180,40-70
30,Female,167.6,59.0,High Activity,5.0,0.0,21.00409544260969,Normal,Fat Loss,1382.4907999999998,1.81,2502.3083479999996,3,1,1.8099999999999998,166-180,40-70
19,Male,188.0,72.6,High Activity,7.0,0.0,20.540968764146672,Normal,Fat Loss,1855.3331999999998,1.81,3358.1530919999996,3,1,1.81,181-200,71-100
40,Female,160.0,63.5,Moderate Activity,4.0,0.0,24.8046875,Normal,Fat Loss,1357.2575,1.55,2103.749125,2,1,1.55,150-165,40-70
62,Female,165.1,58.1,High Activity,10.0,12.0,21.314835529079343,Normal,Fat Loss,1227.8635,1.81,2222.432935,3,1,1.81,166-180,40-70
52,Female,157.5,74.8,Low Activity,0.0,0.0,30.15369110607206,Obese,Fat Loss,1402.0435999999997,1.29,1808.6362439999998,1,3,1.29,150-165,71-100
36,Male,188.0,86.2,High Activity,5.0,0.0,24.38886373924853,Normal,Fat Loss,1941.0234000000003,1.81,3513.2523540000007,3,1,1.81,181-200,71-100
27,Female,170.2,61.2,Low Activity,1.0,1.0,21.126731390870766,Normal,Fat Loss,1423.8790000000001,1.29,1836.8039100000003,1,1,1.29,166-180,40-70
64,Female,172.7,73.9,High Activity,20.0,0.0,24.777629991192043,Normal,Fat Loss,1388.8509,1.81,2513.8201289999997,3,1,1.8099999999999998,166-180,71-100
44,Male,154.9,74.8,High Activity,40.0,5.0,31.174447289135905,Obese,Fat Loss,1584.0347000000002,1.81,2867.102807,3,3,1.81,150-165,71-100
51,Female,172.7,72.6,High Activity,5.0,5.0,24.34175828634022,Normal,Fat Loss,1433.1198,1.81,2593.946838,3,1,1.81,166-180,71-100
50,Female,160.0,68.0,High Activity,60.0,0.0,26.5625,Overweight,Fat Loss,1355.569,1.81,2453.57989,3,2,1.81,150-165,40-70
51,Male,180.3,99.8,Low Activity,2.0,0.0,30.70005035669582,Obese,Fat Loss,2001.1153000000004,1.29,2581.4387370000004,1,3,1.29,181-200,71-100
38,Female,172.7,74.8,High Activity,10.0,0.0,25.079387325320223,Overweight,Fat Loss,1509.7531999999999,1.81,2732.653292,3,2,1.81,166-180,71-100
19,Female,160.0,63.5,High Activity,20.0,12.0,24.8046875,Normal,Fat Loss,1448.1875,1.81,2621.219375,3,1,1.81,150-165,40-70
23,Female,165.1,63.5,High Activity,10.0,6.0,23.29590457997484,Normal,Fat Loss,1446.6672999999998,1.81,2618.4678129999998,3,1,1.81,166-180,40-70
57,Male,182.9,88.5,Low Activity,0.0,0.0,26.455493042205333,Overweight,Fat Loss,1828.1446000000005,1.29,2358.3065340000007,1,2,1.29,181-200,71-100
46,Female,165.1,113.4,High Activity,7.0,0.0,41.60245006880546,Obese,Fat Loss,1808.5026,1.81,3273.389706,3,3,1.8099999999999998,166-180,101-150
54,Female,157.5,59.0,Low Activity,2.0,1.0,23.784328546233308,Normal,Fat Loss,1247.281,1.29,1608.99249,1,1,1.29,150-165,40-70
53,Male,154.9,92.1,High Activity,45.0,1.0,38.38458015146279,Obese,Fat Loss,1764.7098,1.81,3194.1247380000004,3,3,1.81,150-165,71-100
33,Male,180.3,113.4,High Activity,35.0,2.0,34.88362435319946,Obese,Fat Loss,2285.5005000000006,1.81,4136.755905000001,3,3,1.81,181-200,101-150
47,Female,172.7,63.5,High Activity,8.0,6.0,21.290656352377464,Normal,Fat Loss,1366.2921,1.81,2472.9887009999998,3,1,1.81,166-180,40-70
20,Female,165.1,59.0,High Activity,5.0,0.0,21.645013704228592,Normal,Fat Loss,1418.0457999999999,1.81,2566.662898,3,1,1.8100000000000003,166-180,40-70
32,Female,167.6,56.2,High Activity,56.0,0.0,20.00729091312991,Normal,Fat Loss,1347.9392,1.81,2439.769952,3,1,1.81,166-180,40-70
64,Male,154.9,68.0,High Activity,0.0,4.0,28.340406626487187,Overweight,Fat Loss,1379.3951000000002,1.81,2496.7051310000006,3,2,1.8100000000000003,150-165,40-70
42,Male,172.7,83.9,High Activity,60.0,4.0,28.130489259282985,Overweight,Fat Loss,1802.7236000000003,1.81,3262.9297160000006,3,2,1.81,166-180,71-100
29,Female,167.6,61.2,High Activity,5.0,0.0,21.787299001486662,Normal,Fat Loss,1407.1642000000002,1.81,2546.9672020000003,3,1,1.81,166-180,40-70
62,Female,157.5,64.4,Moderate Activity,3.0,0.0,25.96119929453263,Overweight,Fat Loss,1262.5747999999999,1.55,1956.99094,2,2,1.55,150-165,40-70
45,Male,172.7,78.0,Low Activity,1.0,0.0,26.15230229110933,Overweight,Fat Loss,1706.6503000000002,1.29,2201.5788870000006,1,2,1.2900000000000003,166-180,71-100
64,Female,152.4,106.6,High Activity,5.0,0.0,45.89731401685025,Obese,Fat Loss,1628.3384,1.81,2947.2925040000005,3,3,1.8100000000000003,150-165,101-150
39,Female,167.6,61.2,High Activity,8.0,0.0,21.787299001486662,Normal,Fat Loss,1363.8642,1.81,2468.594202,3,1,1.8100000000000003,166-180,40-70
34,Female,175.3,74.8,Moderate Activity,4.0,0.0,24.340963531183927,Normal,Fat Loss,1535.128,1.55,2379.4483999999998,2,1,1.5499999999999998,166-180,71-100
29,Male,182.9,79.4,High Activity,6.0,1.0,23.73521070679213,Normal,Fat Loss,1865.1879000000001,1.81,3375.9900990000006,3,1,1.8100000000000003,181-200,71-100
21,Female,160.0,90.7,Moderate Activity,4.0,0.0,35.42968749999999,Obese,Fat Loss,1691.0458999999998,1.55,2621.1211449999996,2,3,1.5499999999999998,150-165,71-100
19,Male,175.3,59.0,Low Activity,2.0,1.0,19.19942310614775,Normal,Fat Loss,1612.1867,1.29,2079.720843,1,1,1.29,166-180,40-70
46,Male,154.9,106.6,High Activity,7.0,0.0,44.4277550938755,Obese,Fat Loss,1998.7052999999999,1.81,3617.6565929999997,3,3,1.81,150-165,101-150
40,Male,180.3,79.4,High Activity,10.0,5.0,24.424689361940363,Normal,Fat Loss,1790.2635000000002,1.81,3240.3769350000007,3,1,1.81,181-200,71-100
32,Male,188.0,129.3,Moderate Activity,4.0,2.0,36.5832956088728,Obese,Fat Loss,2541.1421,1.55,3938.7702550000004,2,3,1.55,181-200,101-150
64,Female,162.6,68.0,High Activity,10.0,6.0,25.719814393715897,Overweight,Fat Loss,1303.0038,1.81,2358.436878,3,2,1.81,150-165,40-70
40,Female,165.1,90.7,Low Activity,0.0,0.0,33.27462276226328,Obese,Fat Loss,1624.5757,1.29,2095.7026530000003,1,3,1.29,166-180,71-100
21,Female,160.0,72.6,High Activity,10.0,0.0,28.359374999999996,Overweight,Fat Loss,1523.6752,1.81,2757.852112,3,2,1.81,150-165,71-100
18,Female,162.6,59.0,Moderate Activity,4.0,0.0,22.315721312194675,Normal,Fat Loss,1418.9607999999998,1.55,2199.38924,2,1,1.5500000000000003,150-165,40-70
43,Male,175.3,72.6,High Activity,8.0,2.0,23.62505283909028,Normal,Fat Loss,1658.1379000000002,1.81,3001.2295990000002,3,1,1.81,166-180,71-100
37,Male,188.0,113.4,High Activity,0.0,50.0,32.084653689452246,Obese,Fat Loss,2299.7448000000004,1.81,4162.538088000001,3,3,1.8100000000000003,181-200,101-150
55,Female,172.7,59.0,High Activity,8.0,3.0,19.78186968173654,Normal,Fat Loss,1290.0405999999998,1.81,2334.973486,3,1,1.81,166-180,40-70
54,Female,165.1,60.3,High Activity,15.0,1.0,22.12193773499973,Normal,Fat Loss,1282.8468999999998,1.81,2321.9528889999997,3,1,1.81,166-180,40-70
34,Female,162.6,78.9,Low Activity,2.0,0.0,29.84254934800271,Overweight,Fat Loss,1533.6961,1.29,1978.4679689999998,1,2,1.29,150-165,71-100
19,Male,175.3,74.8,High Activity,20.0,1.0,24.340963531183927,Normal,Fat Loss,1823.8593,1.81,3301.1853330000004,3,1,1.81,166-180,71-100
33,Female,172.7,68.0,High Activity,60.0,0.0,22.799443023018387,Normal,Fat Loss,1468.5236,1.81,2658.027716,3,1,1.81,166-180,40-70
65,Male,167.6,74.8,High Activity,7.0,0.0,26.628921001817037,Overweight,Fat Loss,1525.7649999999999,1.81,2761.63465,3,2,1.81,166-180,71-100
29,Male,154.9,108.9,Low Activity,2.0,0.0,45.38632767094786,Obese,Fat Loss,2126.0274000000004,1.29,2742.5753460000005,1,3,1.29,150-165,101-150
33,Female,160.0,52.2,High Activity,20.0,0.0,20.390625,Normal,Fat Loss,1283.0763999999997,1.81,2322.3682839999997,3,1,1.8100000000000003,150-165,40-70
62,Female,157.5,81.6,High Activity,100.0,100.0,32.89493575207861,Obese,Fat Loss,1421.6231999999998,1.81,2573.1379919999995,3,3,1.8099999999999998,150-165,71-100
63,Male,182.9,81.2,High Activity,56.0,0.0,24.27328853137936,Normal,Fat Loss,1696.2845000000007,1.81,3070.2749450000015,3,1,1.8100000000000003,181-200,71-100
48,Female,167.6,63.5,High Activity,40.0,2.0,22.60610272213077,Normal,Fat Loss,1346.1623,1.81,2436.553763,3,1,1.81,166-180,40-70
63,Female,160.0,79.4,High Activity,6.0,0.0,31.015625,Obese,Fat Loss,1404.6948000000002,1.81,2542.4975880000006,3,3,1.8100000000000003,150-165,71-100
50,Female,157.5,61.2,High Activity,8.0,4.0,24.67120181405896,Normal,Fat Loss,1284.9444,1.81,2325.7493640000002,3,1,1.81,150-165,40-70
41,Female,162.6,62.1,High Activity,5.0,0.0,23.488242262496428,Normal,Fat Loss,1348.0365,1.81,2439.946065,3,1,1.81,150-165,40-70
30,Female,157.5,49.9,High Activity,8.0,2.0,20.115898211136308,Normal,Fat Loss,1267.0532999999998,1.81,2293.3664729999996,3,1,1.81,150-165,40-70
38,Female,152.4,84.4,Low Activity,0.0,0.0,36.33896156681202,Obese,Fat Loss,1535.635,1.29,1980.9691500000001,1,3,1.29,150-165,71-100
56,Male,185.4,99.8,High Activity,5.0,1.0,29.03428139862613,Overweight,Fat Loss,1997.2052,1.81,3614.941412,3,2,1.81,181-200,71-100
45,Female,172.7,59.0,High Activity,60.0,0.0,19.78186968173654,Normal,Fat Loss,1333.3406,1.81,2413.346486,3,1,1.8099999999999998,166-180,40-70
21,Male,154.9,77.1,High Activity,8.0,10.0,32.133019866208265,Obese,Fat Loss,1745.4188,1.81,3159.208028,3,3,1.81,150-165,71-100
56,Female,167.6,72.6,High Activity,10.0,5.0,25.84571744294006,Overweight,Fat Loss,1395.6699999999998,1.81,2526.1627,3,2,1.81,166-180,71-100
42,Male,175.3,90.7,High Activity,8.0,3.0,29.515045351315276,Overweight,Fat Loss,1906.3006000000003,1.81,3450.4040860000005,3,2,1.81,166-180,71-100
57,Female,154.9,65.8,Low Activity,0.0,0.0,27.42351111798319,Overweight,Fat Loss,1289.1158,1.29,1662.959382,1,2,1.29,150-165,40-70
53,Female,157.5,54.4,High Activity,5.0,0.0,21.929957168052407,Normal,Fat Loss,1209.0747999999999,1.81,2188.4253879999997,3,1,1.8099999999999998,150-165,40-70
42,Male,154.9,78.0,High Activity,0.0,4.0,32.50811348332354,Obese,Fat Loss,1638.2591000000004,1.81,2965.248971000001,3,3,1.81,150-165,71-100
51,Male,167.6,86.2,High Activity,3.0,5.0,30.68733944327043,Obese,Fat Loss,1757.9688,1.81,3181.9235280000003,3,3,1.81,166-180,71-100
58,Male,182.9,83.9,High Activity,0.0,5.0,25.0804052682602,Overweight,Fat Loss,1760.8414000000002,1.81,3187.1229340000004,3,2,1.81,181-200,71-100
63,Male,152.4,73.5,High Activity,5.0,3.0,31.645896625126586,Obese,Fat Loss,1446.7581,1.81,2618.632161,3,3,1.81,150-165,71-100
34,Male,180.3,104.3,High Activity,5.0,1.0,32.084321164362464,Obese,Fat Loss,2157.9108,1.81,3905.818548,3,3,1.81,181-200,101-150
51,Male,172.7,99.8,High Activity,8.0,3.0,33.46153549554757,Obese,Fat Loss,1964.6428999999998,1.81,3556.0036489999998,3,3,1.81,166-180,71-100
22,Male,180.3,95.3,High Activity,20.0,10.0,29.315779549029173,Overweight,Fat Loss,2105.4618000000005,1.81,3810.885858000001,3,2,1.81,181-200,71-100
52,Female,157.5,52.2,Moderate Activity,4.0,2.0,21.04308390022676,Normal,Fat Loss,1193.0613999999998,1.55,1849.2451699999997,2,1,1.55,150-165,40-70
29,Male,188.0,84.8,High Activity,7.0,0.0,23.99275690357628,Normal,Fat Loss,1962.0066,1.81,3551.231946,3,1,1.81,181-200,71-100
