age,gender,height_cm,weight_kg,activity_level,Mod_act,Vig_act,bmi,bmi_category,fitness_goal,bmr,activity_multiplier,tdee,workout_template_id,nutrition_template_id,tdee_bmr_ratio,height_bin,weight_bin,split,gender_encoded,combo_stratify,age_group,data_source,goal_encoded,BMI_Goal_interaction,Age_Activity_interaction,BMI_Activity_interaction,Age_Goal_interaction,BMR_per_weight,activity_efficiency,BMI_deviation,weight_height_ratio,metabolic_score,high_metabolism,vigorous_activity,very_active,young_adult,optimal_BMI
46,Female,167.6,90.7,Moderate Activity,4.0,2.0,32.289346722791514,Obese,Fat Loss,1606.3407,1.55,2489.828085,2.0,3.0,1.55,166-180,71-100,train,,,,,0,0.0,46,32.289346722791514,0,17.710481808158764,1.0,9.789346722791514,0.5411694510739857,0.38501047409040795,1,0,0,0,0
53,Female,170.2,104.3,Moderate Activity,4.0,1.0,36.00519745208858,Obese,Fat Loss,1709.8447,1.55,2650.259285,2.0,3.0,1.5500000000000005,166-180,101-150,train,,,,,0,0.0,53,36.00519745208858,0,16.39352540747843,1.0,13.50519745208858,0.6128084606345476,0.30931180014110243,1,0,0,0,0
36,Female,154.9,76.7,Moderate Activity,3.0,1.0,31.96631159193481,Obese,Fat Loss,1480.8381,1.55,2295.299055,2.0,3.0,1.55,150-165,71-100,train,,,,,0,0.0,36,31.96631159193481,0,19.306885267275096,1.0,9.466311591934812,0.49515816655907036,0.5363023685354193,1,0,0,0,0
62,Female,160.0,99.8,Moderate Activity,4.0,2.0,38.98437499999999,Obese,Fat Loss,1597.6636,1.55,2476.37858,2.0,3.0,1.5500000000000005,150-165,71-100,train,,,,,0,0.0,62,38.98437499999999,0,16.008653306613226,1.0,16.484374999999993,0.62375,0.2582040855905359,1,0,0,0,0
32,Male,180.3,131.5,Moderate Activity,4.0,1.0,40.45146915736974,Obese,Fat Loss,2533.6632,1.55,3927.17796,2.0,3.0,1.55,181-200,101-150,train,,,,,0,0.0,32,40.45146915736974,0,19.267400760456272,1.0,17.951469157369743,0.7293399889073765,0.6021062737642585,1,0,0,0,0
53,Male,180.3,98.4,Moderate Activity,3.0,0.0,30.269388327643977,Obese,Fat Loss,1971.005500000001,1.55,3055.0585250000013,2.0,3.0,1.55,181-200,71-100,train,,,,,0,0.0,53,30.269388327643977,0,20.030543699187,1.0,7.769388327643977,0.5457570715474209,0.3779347867771132,1,0,0,0,0
50,Female,165.1,99.8,Moderate Activity,4.0,0.0,36.61309097766125,Obese,Fat Loss,1665.4234,1.55,2581.4062700000004,2.0,3.0,1.55,166-180,71-100,train,,,,,0,0.0,50,36.61309097766125,0,16.687609218436872,1.0000000000000002,14.113090977661251,0.6044821320411872,0.33375218436873744,1,0,0,0,0
50,Female,162.6,86.2,Moderate Activity,4.0,0.0,32.60364706968103,Obese,Fat Loss,1531.9192,1.55,2374.47476,2.0,3.0,,,,train,1.0,Fat Loss_Moderate Activity_Obese,,,0,0.0,50,32.60364706968103,0,17.77168445475638,1.0,10.103647069681031,0.5301353013530136,0.3554336890951276,1,0,0,0,0
31,Female,175.3,102.1,Moderate Activity,4.0,1.0,33.224764392164154,Obese,Fat Loss,1800.5611,1.55,2790.869705,2.0,3.0,1.55,166-180,101-150,train,,,,,0,0.0,31,33.224764392164154,0,17.635270323212538,1.0,10.724764392164154,0.5824301197946377,0.5688796878455656,1,0,0,0,0
34,Male,172.7,99.8,Moderate Activity,2.0,2.0,33.46153549554757,Obese,Fat Loss,2061.1519,1.55,3194.785445,2.0,3.0,1.55,166-180,71-100,train,,,,,0,0.0,34,33.46153549554757,0,20.652824649298598,1.0,10.961535495547572,0.5778807180081066,0.6074360190970175,1,0,0,0,0
58,Female,154.9,81.6,Moderate Activity,4.0,0.0,34.00848795178462,Obese,Fat Loss,1430.8883999999998,1.55,2217.87702,2.0,3.0,1.55,150-165,71-100,train,,,,,0,0.0,58,34.00848795178462,0,17.535397058823527,1.0,11.508487951784623,0.5267914783731439,0.30233443204868155,1,0,0,0,0
55,Male,154.9,86.2,Moderate Activity,3.0,0.0,35.92563310592935,Obese,Fat Loss,1674.3135000000004,1.55,2595.1859250000007,2.0,3.0,1.55,150-165,71-100,train,,,,,0,0.0,55,35.92563310592935,0,19.423590487238982,1.0,13.42563310592935,0.5564880568108457,0.35315619067707243,1,0,0,0,0
55,Female,152.4,74.8,Moderate Activity,4.0,1.0,32.20561996679549,Obese,Fat Loss,1373.2537999999995,1.55,2128.54339,2.0,3.0,1.5500000000000005,150-165,71-100,train,,,,,0,0.0,55,32.20561996679549,0,18.35900802139037,1.0000000000000002,9.705619966795489,0.49081364829396323,0.33380014584346124,1,0,0,0,0
61,Male,180.3,99.8,Moderate Activity,3.0,0.0,30.70005035669582,Obese,Fat Loss,1944.3453000000004,1.55,3013.7352150000006,2.0,3.0,1.55,181-200,71-100,train,,,,,0,0.0,61,30.70005035669582,0,19.48241783567135,1.0,8.200050356695819,0.5535219079312257,0.3193838989454319,1,0,0,0,0
58,Female,160.0,81.6,Moderate Activity,3.0,1.0,31.875,Obese,Fat Loss,1446.6881999999998,1.55,2242.36671,2.0,3.0,1.55,150-165,71-100,train,,,,,0,0.0,58,31.875,0,17.729022058823528,1.0,9.375,0.51,0.3056727941176471,1,0,0,0,0
59,Female,157.5,90.7,Moderate Activity,4.0,2.0,36.563366087175616,Obese,Fat Loss,1518.7609,1.55,2354.079395,2.0,3.0,1.55,150-165,71-100,train,,,,,0,0.0,59,36.563366087175616,0,16.744883131201764,1.0,14.063366087175616,0.5758730158730159,0.28381157849494515,1,0,0,0,0
54,Male,180.3,129.3,Moderate Activity,4.0,0.0,39.77471454028827,Obese,Fat Loss,2379.2958000000003,1.55,3687.9084900000007,2.0,3.0,1.55,181-200,101-150,train,,,,,0,0.0,54,39.77471454028827,0,18.4013596287703,1.0,17.274714540288272,0.7171381031613977,0.3407659190513019,1,0,0,0,0
56,Female,157.5,74.8,Moderate Activity,4.0,0.0,30.15369110607206,Obese,Fat Loss,1384.7235999999998,1.55,2146.32158,2.0,3.0,,,,train,1.0,Fat Loss_Moderate Activity_Obese,,,0,0.0,56,30.15369110607206,0,18.512347593582884,1.0,7.65369110607206,0.4749206349206349,0.3305776355996944,1,0,0,0,0
47,Female,167.6,104.3,Moderate Activity,4.0,0.0,37.13096872312188,Obese,Fat Loss,1727.7699,1.55,2678.043345,2.0,3.0,1.55,166-180,101-150,train,,,,,0,0.0,47,37.13096872312188,0,16.565387344199426,1.0,14.630968723121882,0.6223150357995226,0.35245504987658355,1,0,0,0,0
32,Male,188.0,129.3,Moderate Activity,4.0,2.0,36.5832956088728,Obese,Fat Loss,2541.1421,1.55,3938.770255,2.0,3.0,1.55,181-200,101-150,train,,,,,0,0.0,32,36.5832956088728,0,19.653071152358855,0.9999999999999999,14.083295608872803,0.6877659574468086,0.6141584735112142,1,0,0,0,0
58,Male,154.9,81.6,Moderate Activity,4.0,0.0,34.00848795178462,Obese,Fat Loss,1595.6563,1.55,2473.2672650000004,2.0,3.0,1.5500000000000005,150-165,71-100,train,,,,,0,0.0,58,34.00848795178462,0,19.554611519607846,1.0,11.508487951784623,0.5267914783731439,0.3371484744759974,1,0,0,0,0
55,Female,180.3,120.2,Moderate Activity,1.0,2.0,36.97541135145128,Obese,Fat Loss,1879.5018,1.55,2913.22779,2.0,3.0,,,,train,1.0,Fat Loss_Moderate Activity_Obese,,,0,0.0,55,36.97541135145128,0,15.636454242928453,1.0,14.475411351451278,0.6666666666666666,0.28429916805324457,1,0,0,0,0
57,Male,154.9,120.2,Moderate Activity,4.0,2.0,50.09583641917294,Obese,Fat Loss,2118.4575000000004,1.55,3283.609125000001,2.0,3.0,,,,train,0.0,Fat Loss_Moderate Activity_Obese,,,0,0.0,57,50.09583641917294,0,17.624438435940103,1.0,27.59583641917294,0.775984506132989,0.30920067431473863,1,0,0,0,0
54,Female,154.9,72.6,Moderate Activity,4.0,1.0,30.257551780631907,Obese,Fat Loss,1364.9854,1.55,2115.72737,2.0,3.0,1.55,150-165,71-100,train,,,,,0,0.0,54,30.257551780631907,0,18.80145179063361,1.0,7.757551780631907,0.4686894770819883,0.3481750331598817,1,0,0,0,0
28,Male,193.0,117.9,Moderate Activity,4.0,1.0,31.65185642567586,Obese,Fat Loss,2435.1193000000003,1.55,3774.4349150000007,2.0,3.0,1.55,181-200,101-150,train,,,,,0,0.0,28,31.65185642567586,0,20.65410771840543,1.0,9.15185642567586,0.6108808290155441,0.7376467042287653,1,0,0,1,0
51,Male,154.9,81.6,Moderate Activity,2.0,2.0,34.00848795178462,Obese,Fat Loss,1635.3953,1.55,2534.862715,2.0,3.0,1.55,150-165,71-100,train,,,,,0,0.0,51,34.00848795178462,0,20.04160906862745,1.0000000000000002,11.508487951784623,0.5267914783731439,0.3929727268358324,1,0,0,0,0
62,Male,180.3,113.4,Moderate Activity,4.0,0.0,34.88362435319946,Obese,Fat Loss,2120.8675000000003,1.55,3287.3446250000006,2.0,3.0,1.55,181-200,101-150,train,,,,,0,0.0,62,34.88362435319946,0,18.702535273368607,1.0,12.383624353199458,0.6289517470881864,0.30165379473175175,1,0,0,0,0
55,Male,175.3,97.5,Moderate Activity,4.0,0.0,31.72786021778654,Obese,Fat Loss,1923.5992000000003,1.55,2981.578760000001,2.0,3.0,,,,train,0.0,Fat Loss_Moderate Activity_Obese,,,0,0.0,55,31.72786021778654,0,19.729222564102567,1.0,9.227860217786539,0.5561893896177981,0.3587131375291376,1,0,0,0,0
39,Female,160.0,86.2,Moderate Activity,3.0,0.0,33.67187499999999,Obese,Fat Loss,1571.4944,1.55,2435.8163200000004,2.0,3.0,1.5500000000000005,150-165,71-100,train,,,,,0,0.0,39,33.67187499999999,0,18.230793503480278,1.0,11.171874999999993,0.5387500000000001,0.4674562436789815,1,0,0,0,0
62,Male,154.9,81.6,Moderate Activity,3.0,0.0,34.00848795178462,Obese,Fat Loss,1572.9483000000002,1.55,2438.0698650000004,2.0,3.0,,,,train,0.0,Fat Loss_Moderate Activity_Obese,,,0,0.0,62,34.00848795178462,0,19.276327205882357,1.0,11.508487951784623,0.5267914783731439,0.31090850332068315,1,0,0,0,0
40,Male,182.9,104.3,Moderate Activity,4.0,1.0,31.1786206135821,Obese,Fat Loss,2136.3262000000004,1.55,3311.305610000001,2.0,3.0,,,,train,0.0,Fat Loss_Moderate Activity_Obese,,,0,0.0,40,31.1786206135821,0,20.48251390220518,1.0,8.678620613582101,0.5702569710224166,0.5120628475551295,1,0,0,0,0
46,Male,188.0,92.1,Moderate Activity,3.0,0.0,26.05817111815301,Overweight,Fat Loss,1963.2957,1.55,3043.108335,2.0,2.0,1.55,181-200,71-100,train,,,,,0,0.0,46,26.05817111815301,0,21.317,1.0,3.558171118153009,0.48989361702127654,0.4634130434782609,1,0,0,0,0
44,Female,162.6,77.1,Moderate Activity,4.0,0.0,29.161730731698466,Overweight,Fat Loss,1473.7515,1.55,2284.314825,2.0,2.0,1.55,150-165,71-100,train,,,,,0,0.0,44,29.161730731698466,0,19.114805447470818,0.9999999999999998,6.661730731698466,0.47416974169741694,0.4344273965334277,1,0,0,0,0
42,Female,162.6,77.1,Moderate Activity,3.0,2.0,29.161730731698466,Overweight,Fat Loss,1482.4114999999997,1.55,2297.737825,2.0,2.0,1.55,150-165,71-100,train,,,,,0,0.0,42,29.161730731698466,0,19.227127107652397,1.0000000000000002,6.661730731698466,0.47416974169741694,0.4577887406583904,1,0,0,0,0
52,Female,160.0,72.6,Moderate Activity,3.0,0.0,28.359375,Overweight,Fat Loss,1389.4452,1.55,2153.64006,2.0,2.0,1.5499999999999998,150-165,71-100,train,,,,,0,0.0,52,28.359375,0,19.13836363636364,1.0,5.859375,0.45375,0.3680454545454546,1,0,0,0,0
46,Male,172.7,81.6,Moderate Activity,3.0,0.0,27.359331627622065,Overweight,Fat Loss,1749.2025,1.55,2711.263875,2.0,2.0,1.5500000000000005,166-180,71-100,train,,,,,0,0.0,46,27.359331627622065,0,21.436305147058825,1.0,4.8593316276220655,0.472495657209033,0.4660066336317136,1,0,0,0,0
50,Male,182.9,88.5,Moderate Activity,3.0,1.0,26.455493042205333,Overweight,Fat Loss,1867.8836000000008,1.55,2895.219580000001,2.0,2.0,1.55,181-200,71-100,train,,,,,0,0.0,50,26.455493042205333,0,21.106029378531083,0.9999999999999999,3.955493042205333,0.48387096774193544,0.42212058757062165,1,0,0,0,0
55,Female,167.6,81.6,Moderate Activity,4.0,0.0,29.049732001982218,Overweight,Fat Loss,1483.2229999999995,1.55,2298.99565,2.0,2.0,1.5500000000000005,166-180,71-100,train,,,,,0,0.0,55,29.049732001982218,0,18.176752450980388,1.0000000000000002,6.549732001982218,0.48687350835322196,0.33048640819964337,1,0,0,0,0
48,Female,157.5,68.0,Moderate Activity,4.0,0.0,27.41244646006551,Overweight,Fat Loss,1356.4840000000002,1.55,2102.5502,2.0,2.0,,,,train,1.0,Fat Loss_Moderate Activity_Overweight,,,0,0.0,48,27.41244646006551,0,19.948294117647063,1.0,4.91244646006551,0.43174603174603177,0.41558946078431375,1,0,0,0,0
57,Female,172.7,76.2,Moderate Activity,3.0,0.0,25.54878762285296,Overweight,Fat Loss,1440.429,1.55,2232.6649500000003,2.0,2.0,,,,train,1.0,Fat Loss_Moderate Activity_Overweight,,,0,0.0,57,25.54878762285296,0,18.903267716535435,1.0,3.0487876228529593,0.4412275622466706,0.3316362757286918,1,0,0,0,0
45,Male,188.0,88.5,Moderate Activity,3.0,1.0,25.039610683567226,Overweight,Fat Loss,1920.7435000000005,1.55,2977.1524250000007,2.0,2.0,1.55,181-200,71-100,train,,,,,0,0.0,45,25.039610683567226,0,21.703316384180795,1.0,2.5396106835672256,0.47074468085106386,0.48229591964846213,1,0,0,0,0
55,Male,190.5,106.6,Moderate Activity,4.0,1.0,29.374280970784163,Overweight,Fat Loss,2118.4567,1.55,3283.607885,2.0,2.0,1.55,181-200,101-150,train,,,,,0,0.0,55,29.374280970784163,0,19.8729521575985,0.9999999999999999,6.874280970784163,0.5595800524934383,0.3613264028654273,1,0,0,0,0
53,Male,182.9,86.2,Moderate Activity,2.0,2.0,25.767949155232767,Overweight,Fat Loss,1820.0395000000003,1.55,2821.0612250000004,2.0,2.0,1.55,181-200,71-100,train,,,,,0,0.0,53,25.767949155232767,0,21.114147331786548,1.0,3.267949155232767,0.47129579004920724,0.3983801383355952,1,0,0,0,0
65,Male,172.7,86.2,Moderate Activity,3.0,0.0,28.901646890943898,Overweight,Fat Loss,1702.9656999999995,1.55,2639.596835,2.0,2.0,1.55,166-180,71-100,train,,,,,0,0.0,65,28.901646890943898,0,19.755982598607883,1.0000000000000002,6.401646890943898,0.4991314418066011,0.30393819382473664,1,0,0,0,0
54,Female,154.9,68.0,Moderate Activity,3.0,0.0,28.340406626487187,Overweight,Fat Loss,1322.4492000000002,1.55,2049.7962600000005,2.0,2.0,1.55,150-165,40-70,train,,,,,0,0.0,54,28.340406626487187,0,19.44778235294118,1.0,5.840406626487187,0.43899289864428664,0.3601441176470589,1,0,0,0,0
31,Female,167.6,70.3,Moderate Activity,3.0,2.0,25.026913722295955,Overweight,Fat Loss,1482.6518999999998,1.55,2298.110445,2.0,2.0,1.55,166-180,71-100,train,,,,,0,0.0,31,25.026913722295955,0,21.090354196301565,1.0,2.526913722295955,0.4194510739856802,0.6803340063323086,1,0,0,0,0
60,Male,172.7,88.5,Moderate Activity,3.0,0.0,29.67280452260481,Overweight,Fat Loss,1762.1638000000005,1.55,2731.3538900000003,2.0,2.0,1.55,166-180,71-100,train,,,,,0,0.0,60,29.67280452260481,0,19.911455367231643,0.9999999999999999,7.17280452260481,0.5124493341053851,0.33185758945386074,1,0,0,0,0
47,Male,165.1,80.7,Moderate Activity,4.0,1.0,29.605976371716057,Overweight,Fat Loss,1694.9958,1.55,2627.2434900000003,2.0,2.0,1.55,166-180,71-100,train,,,,,0,0.0,47,29.605976371716057,0,21.003665427509294,1.0000000000000002,7.105976371716057,0.48879466989703213,0.4468864984576445,1,0,0,0,0
63,Female,154.9,68.0,Moderate Activity,3.0,0.0,28.340406626487187,Overweight,Fat Loss,1283.4792000000002,1.55,1989.3927600000004,2.0,2.0,1.55,150-165,40-70,train,,,,,0,0.0,63,28.340406626487187,0,18.874694117647064,1.0,5.840406626487187,0.43899289864428664,0.2995983193277311,1,0,0,0,0
60,Female,154.9,63.5,Moderate Activity,2.0,2.0,26.46493854091083,Overweight,Fat Loss,1254.8577,1.55,1945.029435,2.0,2.0,1.55,150-165,40-70,train,,,,,0,0.0,60,26.46493854091083,0,19.761538582677165,0.9999999999999999,3.964938540910829,0.40994189799870884,0.32935897637795275,1,0,0,0,0
56,Male,172.7,77.1,Moderate Activity,3.0,0.0,25.850544956981143,Overweight,Fat Loss,1632.146,1.55,2529.8263,2.0,2.0,1.55,166-180,71-100,train,,,,,0,0.0,56,25.850544956981143,0,21.169208819714658,1.0,3.3505449569811425,0.44643891140706427,0.3780215860663332,1,0,0,0,0
52,Female,160.0,72.6,Moderate Activity,3.0,0.0,28.359374999999996,Overweight,Fat Loss,1389.4452,1.55,2153.64006,2.0,2.0,,,,train,1.0,Fat Loss_Moderate Activity_Overweight,,,0,0.0,52,28.359374999999996,0,19.13836363636364,1.0,5.8593749999999964,0.45375,0.3680454545454546,1,0,0,0,0
59,Male,180.3,81.6,Moderate Activity,3.0,0.0,25.10144397902183,Overweight,Fat Loss,1711.8739,1.55,2653.4045450000003,2.0,2.0,1.55,181-200,71-100,train,,,,,0,0.0,59,25.10144397902183,0,20.978846813725493,1.0,2.6014439790218304,0.45257903494176366,0.35557367480890667,1,0,0,0,0
56,Female,167.6,78.0,Moderate Activity,4.0,0.0,27.76812617836536,Overweight,Fat Loss,1445.6038,1.55,2240.68589,2.0,2.0,,,,train,1.0,Fat Loss_Moderate Activity_Overweight,,,0,0.0,56,27.76812617836536,0,18.533382051282054,1.0,5.26812617836536,0.46539379474940334,0.33095325091575095,1,0,0,0,0
45,Male,188.0,95.3,Moderate Activity,2.0,2.0,26.963558171118155,Overweight,Fat Loss,2011.8431000000005,1.55,3118.3568050000003,2.0,2.0,1.55,181-200,71-100,train,,,,,0,0.0,45,26.963558171118155,0,21.11063064008395,0.9999999999999999,4.463558171118155,0.5069148936170212,0.4691251253351989,1,0,0,0,0
52,Male,175.3,79.4,Moderate Activity,4.0,0.0,25.83786770556155,Overweight,Fat Loss,1698.1445000000003,1.55,2632.1239750000004,2.0,2.0,1.55,166-180,71-100,train,,,,,0,0.0,52,25.83786770556155,0,21.38721032745592,1.0,3.3378677055615498,0.452937820878494,0.4112925062972293,1,0,0,0,0
57,Male,170.2,79.4,Moderate Activity,4.0,2.0,27.409517523449985,Overweight,Fat Loss,1645.2846000000002,1.55,2550.19113,2.0,2.0,,,,train,0.0,Fat Loss_Moderate Activity_Overweight,,,0,0.0,57,27.409517523449985,0,20.721468513853907,1.0,4.909517523449985,0.46650998824911877,0.3635345353307703,1,0,0,0,0
48,Female,157.5,68.0,Moderate Activity,4.0,0.0,27.41244646006551,Overweight,Fat Loss,1356.4840000000002,1.55,2102.5502,2.0,2.0,1.5499999999999998,150-165,40-70,train,,,,,0,0.0,48,27.41244646006551,0,19.948294117647063,1.0,4.91244646006551,0.43174603174603177,0.41558946078431375,1,0,0,0,0
53,Male,193.0,95.3,Moderate Activity,3.0,1.0,25.584579451797364,Overweight,Fat Loss,1990.4221,1.55,3085.1542550000004,2.0,2.0,1.55,181-200,71-100,train,,,,,0,0.0,53,25.584579451797364,0,20.885856243441765,1.0000000000000002,3.0845794517973637,0.4937823834196891,0.39407275931022195,1,0,0,0,0
63,Male,180.3,86.2,Moderate Activity,4.0,0.0,26.516476360192183,Overweight,Fat Loss,1750.7921000000006,1.55,2713.727755000001,2.0,2.0,1.55,181-200,71-100,train,,,,,0,0.0,63,26.516476360192183,0,20.31081322505801,1.0,4.016476360192183,0.4780920687742651,0.3223938607152065,1,0,0,0,0
57,Female,160.0,70.3,Moderate Activity,4.0,2.0,27.460937499999996,Overweight,Fat Loss,1346.5270999999998,1.55,2087.117005,2.0,2.0,,,,train,1.0,Fat Loss_Moderate Activity_Overweight,,,0,0.0,57,27.460937499999996,0,19.154012802275957,1.0000000000000002,4.9609374999999964,0.43937499999999996,0.33603531232063083,1,0,0,0,0
21,Male,182.9,90.7,Moderate Activity,4.0,0.0,27.11314371670084,Overweight,Fat Loss,2061.99,1.55,3196.0845000000004,2.0,2.0,1.55,181-200,71-100,train,,,,,0,0.0,21,27.11314371670084,0,22.734178610804847,1.0000000000000002,4.61314371670084,0.49589939857845816,1.08257993384785,1,0,0,1,0
64,Female,162.6,74.8,Moderate Activity,3.0,0.0,28.291795833087484,Overweight,Fat Loss,1365.8833999999997,1.55,2117.11927,2.0,2.0,1.55,150-165,71-100,train,,,,,0,0.0,64,28.291795833087484,0,18.260473262032082,1.0000000000000002,5.791795833087484,0.46002460024600245,0.2853198947192513,1,0,0,0,0
64,Male,185.4,88.5,Moderate Activity,4.0,0.0,25.74683270319051,Overweight,Fat Loss,1800.4031000000004,1.55,2790.624805000001,2.0,2.0,,,,train,0.0,Fat Loss_Moderate Activity_Overweight,,,0,0.0,64,25.74683270319051,0,20.34353785310735,1.0,3.2468327031905098,0.4773462783171521,0.31786777895480234,1,0,0,0,0
55,Male,172.7,86.2,Moderate Activity,4.0,2.0,28.901646890943898,Overweight,Fat Loss,1759.7357,1.55,2727.590335,2.0,2.0,1.55,166-180,71-100,train,,,,,0,0.0,55,28.901646890943898,0,20.41456728538283,1.0,6.401646890943898,0.4991314418066011,0.3711739506433242,1,0,0,0,0
40,Female,167.6,72.6,Moderate Activity,3.0,0.0,25.84571744294006,Overweight,Fat Loss,1464.9499999999998,1.55,2270.6725,2.0,2.0,1.55,166-180,71-100,train,,,,,0,0.0,40,25.84571744294006,0,20.17837465564738,1.0000000000000002,3.3457174429400602,0.4331742243436754,0.5044593663911845,1,0,0,0,0
57,Female,162.6,78.0,Moderate Activity,3.0,0.0,29.502140039850588,Overweight,Fat Loss,1425.7838,1.55,2209.96489,2.0,2.0,,,,train,1.0,Fat Loss_Moderate Activity_Overweight,,,0,0.0,57,29.502140039850588,0,18.279279487179487,1.0000000000000002,7.0021400398505875,0.4797047970479705,0.3206891138101664,1,0,0,0,0
38,Male,182.9,90.7,Moderate Activity,3.0,2.0,27.113143716700836,Overweight,Fat Loss,1965.481,1.55,3046.4955500000005,2.0,2.0,,,,train,0.0,Fat Loss_Moderate Activity_Overweight,,,0,0.0,38,27.113143716700836,0,21.670132304299887,1.0000000000000002,4.6131437167008364,0.49589939857845816,0.5702666395868392,1,0,0,0,0
25,Male,190.5,99.8,Moderate Activity,2.0,2.0,27.50049944544333,Overweight,Fat Loss,2197.6671,1.55,3406.3840050000003,2.0,2.0,1.55,181-200,71-100,train,,,,,0,0.0,25,27.50049944544333,0,22.0207124248497,1.0,5.000499445443332,0.5238845144356955,0.880828496993988,1,0,0,1,0
53,Female,157.5,70.3,Moderate Activity,4.0,0.0,28.33963214915596,Overweight,Fat Loss,1356.1020999999998,1.55,2101.958255,2.0,2.0,,,,train,1.0,Fat Loss_Moderate Activity_Overweight,,,0,0.0,53,28.33963214915596,0,19.290214793741107,1.0,5.83963214915596,0.44634920634920633,0.3639663168630398,1,0,0,0,0
57,Female,167.6,70.3,Moderate Activity,4.0,0.0,25.026913722295955,Overweight,Fat Loss,1370.0719,1.55,2123.611445,2.0,2.0,1.55,166-180,71-100,train,,,,,0,0.0,57,25.026913722295955,0,19.488931721194877,1.0,2.526913722295955,0.4194510739856802,0.34191108282798033,1,0,0,0,0
55,Female,167.6,76.2,Moderate Activity,4.0,1.0,27.127323266556925,Overweight,Fat Loss,1433.2892,1.55,2221.59826,2.0,2.0,1.5499999999999998,166-180,71-100,train,,,,,0,0.0,55,27.127323266556925,0,18.809569553805773,1.0000000000000002,4.627323266556925,0.4546539379474941,0.3419921737055595,1,0,0,0,0
42,Male,180.3,88.5,Moderate Activity,1.0,2.0,27.22399255077736,Overweight,Fat Loss,1900.8222000000003,1.55,2946.2744100000004,2.0,2.0,1.55,181-200,71-100,train,,,,,0,0.0,42,27.22399255077736,0,21.478216949152547,1.0,4.723992550777361,0.49084858569051576,0.5113861178369654,1,0,0,0,0
38,Male,162.6,77.1,Moderate Activity,3.0,0.0,29.161730731698466,Overweight,Fat Loss,1685.8620999999998,1.55,2613.086255,2.0,2.0,1.55,150-165,71-100,train,,,,,0,0.0,38,29.161730731698466,0,21.86591569390402,1.0000000000000002,6.661730731698466,0.47416974169741694,0.5754188340501059,1,0,0,0,0
49,Female,170.2,86.2,Moderate Activity,3.0,2.0,29.756932122435625,Overweight,Fat Loss,1559.794,1.55,2417.6807,2.0,2.0,,,,train,1.0,Fat Loss_Moderate Activity_Overweight,,,0,0.0,49,29.756932122435625,0,18.09505800464037,0.9999999999999998,7.256932122435625,0.5064629847238543,0.36928689805388515,1,0,0,0,0
35,Male,165.1,81.6,Moderate Activity,2.0,2.0,29.936154546865303,Overweight,Fat Loss,1775.1771,1.55,2751.5245050000003,2.0,2.0,1.55,166-180,71-100,train,,,,,0,0.0,35,29.936154546865303,0,21.754621323529413,1.0,7.436154546865303,0.4942459115687462,0.6215606092436975,1,0,0,0,0
49,Female,160.0,65.8,Moderate Activity,4.0,0.0,25.703125,Overweight,Fat Loss,1339.5555999999997,1.55,2076.31118,2.0,2.0,1.55,150-165,40-70,train,,,,,0,0.0,49,25.703125,0,20.357987841945285,1.0000000000000002,3.203125,0.41125,0.4154691396315364,1,0,0,0,0
60,Male,175.3,79.4,Moderate Activity,4.0,0.0,25.83786770556155,Overweight,Fat Loss,1652.7285000000002,1.55,2561.7291750000004,2.0,2.0,1.55,166-180,71-100,train,,,,,0,0.0,60,25.83786770556155,0,20.81522040302267,1.0,3.3378677055615498,0.452937820878494,0.34692034005037786,1,0,0,0,0
39,Male,160.0,74.8,Moderate Activity,4.0,0.0,29.218749999999996,Overweight,Fat Loss,1636.8946,1.55,2537.18663,2.0,2.0,,,,train,0.0,Fat Loss_Moderate Activity_Overweight,,,0,0.0,39,29.218749999999996,0,21.883617647058827,1.0,6.7187499999999964,0.46749999999999997,0.5611184012066366,1,0,0,0,0
18,Female,160.0,70.3,Moderate Activity,3.0,2.0,27.4609375,Overweight,Fat Loss,1515.3970999999997,1.55,2348.865505,2.0,2.0,1.5500000000000005,150-165,71-100,train,,,,,0,0.0,18,27.4609375,0,21.556146514935985,1.0000000000000002,4.9609375,0.43937499999999996,1.1975636952742215,1,0,0,1,0
25,Male,175.3,77.1,Moderate Activity,3.0,1.0,25.089415618372737,Overweight,Fat Loss,1820.6104000000005,1.55,2821.9461200000005,2.0,2.0,1.55,166-180,71-100,train,,,,,0,0.0,25,25.089415618372737,0,23.613623865110256,0.9999999999999999,2.589415618372737,0.4398174557900741,0.9445449546044102,1,0,0,1,0
61,Female,157.5,72.6,Moderate Activity,3.0,0.0,29.26681783824641,Overweight,Fat Loss,1342.7302,1.55,2081.23181,2.0,2.0,1.5500000000000005,150-165,71-100,train,,,,,0,0.0,61,29.26681783824641,0,18.494906336088157,1.0,6.766817838246411,0.4609523809523809,0.30319518583751076,1,0,0,0,0
32,Male,185.4,99.8,Moderate Activity,3.0,0.0,29.03428139862613,Overweight,Fat Loss,2133.4532,1.55,3306.85246,2.0,2.0,,,,train,0.0,Fat Loss_Moderate Activity_Overweight,,,0,0.0,32,29.03428139862613,0,21.377286573146293,1.0,6.534281398626131,0.5382955771305286,0.6680402054108217,1,0,0,0,0
