age,gender,height_cm,weight_kg,activity_level,Mod_act,Vig_act,bmi,bmi_category,fitness_goal,bmr,activity_multiplier,tdee,gender_encoded,workout_template_id,nutrition_template_id
52,Male,154.9,81.6,High Activity,14.0,6.0,34.00848795178462,Obese,Fat Loss,1629.7183000000002,1.81,2949.7901230000007,0,3.0,3.0
51,Female,162.6,68.0,High Activity,18.0,0.0,25.719814393715897,Overweight,Fat Loss,1359.2938000000001,1.81,2460.3217780000004,1,3.0,2.0
53,Female,170.2,74.8,High Activity,20.0,4.0,25.821560588842047,Overweight,Fat Loss,1437.0581999999997,1.81,2601.0753419999996,1,3.0,2.0
53,Male,154.9,81.6,High Activity,30.0,4.0,34.00848795178462,Obese,Fat Loss,1624.0413000000003,1.81,2939.514753000001,0,3.0,3.0
42,Female,160.0,53.5,High Activity,2.0,3.0,20.898437499999996,Normal,Fat Loss,1256.1275,1.81,2273.590775,1,3.0,1.0
43,Male,195.6,104.3,High Activity,2.0,10.0,27.261302855039915,Overweight,Fat Loss,2180.2425000000003,1.81,3946.2389250000006,0,3.0,2.0
45,Male,180.3,90.7,High Activity,3.0,3.0,27.900747167858825,Overweight,Fat Loss,1913.2646000000002,1.81,3463.0089260000004,0,3.0,2.0
32,Female,162.6,81.6,Low Activity,0.0,0.0,30.863777272459075,Obese,Fat Loss,1567.3229999999999,1.29,2021.84667,1,1.0,3.0
32,Male,180.3,83.9,High Activity,14.0,2.0,25.80896016960701,Overweight,Fat Loss,1895.9660000000001,1.81,3431.6984600000005,0,3.0,2.0
33,Female,160.0,54.4,High Activity,10.0,3.0,21.249999999999996,Normal,Fat Loss,1303.4198,1.81,2359.189838,1,3.0,1.0
55,Male,154.9,72.6,High Activity,84.0,8.0,30.257551780631907,Obese,Fat Loss,1492.1143,1.81,2700.726883,0,3.0,3.0
43,Male,170.2,77.1,High Activity,5.0,0.0,26.615539056146012,Overweight,Fat Loss,1693.9495000000002,1.81,3066.048595,0,3.0,2.0
45,Female,165.1,61.2,High Activity,10.0,0.0,22.45211591014898,Normal,Fat Loss,1330.1392,1.81,2407.5519520000003,1,3.0,1.0
37,Male,154.9,79.4,High Activity,5.0,1.0,33.09159244328063,Obese,Fat Loss,1685.3999000000003,1.81,3050.5738190000006,0,3.0,3.0
34,Female,167.6,59.0,High Activity,5.0,5.0,21.004095442609692,Normal,Fat Loss,1365.1707999999999,1.81,2470.959148,1,3.0,1.0
52,Female,157.5,74.8,Low Activity,0.0,0.0,30.15369110607206,Obese,Fat Loss,1402.0435999999997,1.29,1808.6362439999998,1,1.0,3.0
50,Female,154.9,77.1,High Activity,40.0,5.0,32.133019866208265,Obese,Fat Loss,1423.9169,1.81,2577.289589,1,3.0,3.0
57,Male,175.3,81.6,High Activity,10.0,2.0,26.553778397655194,Overweight,Fat Loss,1699.2329000000002,1.81,3075.6115490000007,0,3.0,2.0
56,Female,162.6,68.0,High Activity,10.0,2.0,25.719814393715897,Overweight,Fat Loss,1337.6438,1.81,2421.135278,1,3.0,2.0
56,Male,188.0,88.5,High Activity,40.0,10.0,25.039610683567226,Overweight,Fat Loss,1858.2965000000002,1.81,3363.5166650000006,0,3.0,2.0
61,Female,165.1,88.5,High Activity,30.0,0.0,32.46752055634288,Obese,Fat Loss,1513.3022999999998,1.81,2739.077163,1,3.0,3.0
57,Male,167.6,81.6,High Activity,40.0,10.0,29.049732001982218,Overweight,Fat Loss,1662.2806,1.81,3008.727886,0,3.0,2.0
55,Female,157.5,45.4,High Activity,40.0,20.0,18.30183925422021,Underweight,Fat Loss,1117.1917999999998,1.81,2022.1171579999998,1,3.0,
25,Male,154.9,81.6,High Activity,40.0,10.0,34.00848795178462,Obese,Fat Loss,1782.9973000000002,1.81,3227.2251130000004,0,3.0,3.0
22,Female,162.6,59.0,High Activity,40.0,20.0,22.315721312194675,Normal,Fat Loss,1401.6408,1.81,2536.9698479999997,1,3.0,1.0
64,Male,154.9,95.3,Low Activity,0.0,0.0,39.71824634565043,Obese,Fat Loss,1745.1332000000002,1.29,2251.221828,0,1.0,3.0
48,Male,154.9,104.3,High Activity,80.0,2.0,43.469182516803144,Obese,Fat Loss,1956.5382,1.81,3541.334142,0,3.0,3.0
46,Female,167.6,49.9,High Activity,70.0,2.0,17.7644807218004,Underweight,Fat Loss,1229.0630999999998,1.81,2224.604211,1,3.0,
49,Male,190.5,127.0,Moderate Activity,3.0,1.0,34.99562554680665,Obese,Fat Loss,2425.8175,1.55,3760.0171250000003,0,2.0,3.0
47,Female,165.1,59.0,High Activity,28.0,1.0,21.645013704228592,Normal,Fat Loss,1301.1357999999998,1.81,2355.055798,1,3.0,1.0
21,Female,182.9,79.4,High Activity,1.0,12.0,23.73521070679213,Normal,Fat Loss,1657.499,1.81,3000.07319,1,3.0,1.0
48,Male,182.9,102.1,High Activity,40.0,60.0,30.5209699390866,Obese,Fat Loss,2061.4368,1.81,3731.200608,0,3.0,3.0
43,Female,154.9,68.0,High Activity,20.0,10.0,28.340406626487187,Overweight,Fat Loss,1370.0792000000001,1.81,2479.8433520000003,1,3.0,2.0
51,Male,175.3,102.1,High Activity,16.0,40.0,33.224764392164154,Obese,Fat Loss,2007.9334,1.81,3634.359454,0,3.0,3.0
43,Male,154.9,83.9,High Activity,6.0,6.0,34.96706052885699,Obese,Fat Loss,1711.6244000000006,1.81,3098.0401640000014,0,3.0,3.0
45,Female,157.5,77.1,Low Activity,2.0,0.0,31.08087679516251,Obese,Fat Loss,1453.6217,1.29,1875.171993,1,1.0,3.0
52,Male,154.9,95.7,High Activity,8.0,1.0,39.88495461992388,Obese,Fat Loss,1818.6160000000002,1.81,3291.6949600000003,0,3.0,3.0
51,Female,162.6,67.6,High Activity,8.0,1.0,25.568521367870506,Overweight,Fat Loss,1355.595,1.81,2453.6269500000003,1,3.0,2.0
45,Male,182.9,81.6,High Activity,6.0,12.0,24.392861381287627,Normal,Fat Loss,1803.8293,1.81,3264.9310330000003,0,3.0,1.0
43,Female,157.5,54.4,High Activity,10.0,6.0,21.929957168052407,Normal,Fat Loss,1252.3747999999998,1.81,2266.7983879999997,1,3.0,1.0
62,Female,160.0,86.2,High Activity,6.0,0.0,33.67187499999999,Obese,Fat Loss,1471.9044,1.81,2664.146964,1,3.0,3.0
64,Female,175.3,65.8,High Activity,32.0,38.0,21.412237972619018,Normal,Fat Loss,1322.005,1.81,2392.8290500000003,1,3.0,1.0
60,Male,170.2,86.2,High Activity,10.0,0.0,29.756932122435625,Overweight,Fat Loss,1719.3532000000005,1.81,3112.029292000001,0,3.0,2.0
49,Male,154.9,108.9,High Activity,6.0,2.0,45.386327670947864,Obese,Fat Loss,2012.4874000000002,1.81,3642.6021940000005,0,3.0,3.0
48,Female,157.5,72.6,Moderate Activity,4.0,2.0,29.26681783824641,Overweight,Fat Loss,1399.0202,1.55,2168.48131,1,2.0,2.0
47,Male,154.9,86.2,High Activity,10.0,4.0,35.92563310592935,Obese,Fat Loss,1719.7295000000004,1.81,3112.710395000001,0,3.0,3.0
44,Female,172.7,63.5,High Activity,5.0,2.0,21.290656352377464,Normal,Fat Loss,1379.2821,1.81,2496.5006009999997,1,3.0,1.0
21,Male,182.9,90.7,Moderate Activity,4.0,0.0,27.113143716700833,Overweight,Fat Loss,2061.9900000000002,1.55,3196.0845000000004,0,2.0,2.0
63,Male,180.3,83.9,High Activity,10.0,7.0,25.80896016960701,Overweight,Fat Loss,1719.9790000000003,1.81,3113.1619900000005,0,3.0,2.0
62,Female,165.1,58.1,High Activity,10.0,12.0,21.314835529079343,Normal,Fat Loss,1227.8635,1.81,2222.432935,1,3.0,1.0
32,Female,170.2,63.5,High Activity,20.0,3.0,21.920709858174735,Normal,Fat Loss,1423.4971,1.81,2576.529751,1,3.0,1.0
31,Male,154.9,79.4,High Activity,20.0,10.0,33.09159244328063,Obese,Fat Loss,1719.4619000000002,1.81,3112.2260390000006,0,3.0,3.0
61,Male,154.9,75.3,High Activity,20.0,3.0,31.382832631977724,Obese,Fat Loss,1494.2242,1.81,2704.545802,0,3.0,3.0
52,Female,154.9,48.5,High Activity,30.0,5.0,20.213378255656302,Normal,Fat Loss,1150.7927,1.81,2082.934787,1,3.0,1.0
59,Female,162.6,56.7,High Activity,20.0,0.0,21.445786413583697,Normal,Fat Loss,1220.1626999999999,1.81,2208.494487,1,3.0,1.0
65,Male,154.9,88.5,High Activity,21.0,0.0,36.88420568300171,Obese,Fat Loss,1648.3566,1.81,2983.525446,0,3.0,3.0
65,Female,162.6,54.4,High Activity,21.0,0.0,20.575851514972715,Normal,Fat Loss,1172.9145999999998,1.81,2122.975426,1,3.0,1.0
59,Male,180.3,99.8,High Activity,10.0,2.0,30.70005035669582,Obese,Fat Loss,1955.6993000000004,1.81,3539.815733000001,0,3.0,3.0
57,Female,157.5,54.4,High Activity,15.0,1.0,21.929957168052407,Normal,Fat Loss,1191.7548,1.81,2157.076188,1,3.0,1.0
64,Female,172.7,81.6,High Activity,6.0,0.0,27.359331627622065,Overweight,Fat Loss,1460.0528,1.81,2642.695568,1,3.0,2.0
63,Male,175.3,88.5,Low Activity,0.0,1.0,28.799134659221625,Overweight,Fat Loss,1757.6102000000005,1.29,2267.3171580000007,0,1.0,2.0
57,Male,180.3,86.2,High Activity,7.0,12.0,26.516476360192183,Overweight,Fat Loss,1784.8541000000005,1.81,3230.585921000001,0,3.0,2.0
48,Female,152.4,86.2,High Activity,3.0,5.0,37.11396311681512,Obese,Fat Loss,1508.9796000000001,1.81,2731.2530760000004,1,3.0,3.0
44,Female,162.6,63.5,High Activity,10.0,4.0,24.017767852955284,Normal,Fat Loss,1347.9923,1.81,2439.866063,1,3.0,1.0
54,Male,154.9,77.1,High Activity,50.0,5.0,32.133019866208265,Obese,Fat Loss,1558.0778,1.81,2820.1208180000003,0,3.0,3.0
33,Male,172.7,71.7,Moderate Activity,4.0,2.0,24.040000952212036,Normal,Fat Loss,1690.3732000000002,1.55,2620.0784600000006,0,2.0,1.0
53,Female,165.1,83.9,High Activity,20.0,0.0,30.77994321669117,Obese,Fat Loss,1505.4061,1.81,2724.785041,1,3.0,3.0
54,Male,185.4,90.7,Moderate Activity,3.0,0.0,26.386866962478862,Overweight,Fat Loss,1886.6465000000003,1.55,2924.3020750000005,0,2.0,2.0
48,Female,170.2,79.4,Low Activity,2.0,0.0,27.409517523449985,Overweight,Fat Loss,1501.2444000000003,1.29,1936.6052760000005,1,1.0,2.0
18,Female,167.6,56.7,High Activity,2.0,5.0,20.185291721965587,Normal,Fat Loss,1413.1826999999998,1.81,2557.860687,1,3.0,1.0
37,Male,182.9,93.0,Low Activity,0.0,0.0,27.8006876036734,Overweight,Fat Loss,2001.9711000000002,1.29,2582.5427190000005,0,1.0,2.0
32,Female,160.0,51.7,High Activity,0.0,3.0,20.195312499999996,Normal,Fat Loss,1282.7829000000002,1.81,2321.837049,1,3.0,1.0
40,Male,170.2,74.8,High Activity,20.0,10.0,25.821560588842047,Overweight,Fat Loss,1680.1674,1.81,3041.1029940000003,0,3.0,2.0
39,Female,154.9,63.5,High Activity,20.0,15.0,26.46493854091083,Overweight,Fat Loss,1345.7876999999999,1.81,2435.875737,1,3.0,2.0
43,Male,188.0,86.2,High Activity,10.0,10.0,24.38886373924853,Normal,Fat Loss,1901.2844000000005,1.81,3441.324764000001,0,3.0,1.0
46,Female,154.9,70.3,High Activity,10.0,0.0,29.298979203559547,Overweight,Fat Loss,1378.3573,1.81,2494.826713,1,3.0,2.0
20,Male,154.9,99.8,High Activity,10.0,5.0,41.593714431226786,Obese,Fat Loss,2055.2077000000004,1.81,3719.925937000001,0,3.0,3.0
18,Female,172.7,63.5,High Activity,10.0,10.0,21.290656352377464,Normal,Fat Loss,1491.8620999999998,1.81,2700.2704009999998,1,3.0,1.0
38,Female,167.6,68.0,Low Activity,2.0,1.0,24.20811000165185,Normal,Fat Loss,1431.0738000000001,1.29,1846.0852020000002,1,1.0,1.0
43,Female,167.6,68.0,High Activity,10.0,3.0,24.20811000165185,Normal,Fat Loss,1409.4238,1.81,2551.0570780000003,1,3.0,1.0
42,Female,160.0,72.6,High Activity,20.0,12.0,28.359374999999993,Overweight,Fat Loss,1432.7451999999998,1.81,2593.268812,1,3.0,2.0
45,Male,154.9,92.1,High Activity,12.0,0.0,38.38458015146279,Obese,Fat Loss,1810.1258,1.81,3276.327698,0,3.0,3.0
45,Female,165.1,59.0,Low Activity,0.0,0.0,21.645013704228592,Normal,Fat Loss,1309.7957999999999,1.29,1689.6365819999999,1,1.0,1.0
21,Male,152.4,77.1,Low Activity,0.0,0.0,33.195899725132776,Obese,Fat Loss,1733.4213,1.29,2236.113477,0,1.0,3.0
18,Female,154.9,52.2,Low Activity,0.0,0.0,21.755429792685753,Normal,Fat Loss,1332.2266,1.29,1718.572314,1,1.0,1.0
30,Male,180.3,74.8,High Activity,20.0,10.0,23.00965698077001,Normal,Fat Loss,1785.4073,1.81,3231.5872130000002,0,3.0,1.0
31,Male,165.1,56.7,High Activity,4.0,3.0,20.80122503440273,Normal,Fat Loss,1464.2998,1.81,2650.382638,0,3.0,1.0
32,Male,175.3,97.5,High Activity,60.0,5.0,31.72786021778654,Obese,Fat Loss,2054.1702000000005,1.81,3718.0480620000008,0,3.0,3.0
33,Female,157.5,72.6,High Activity,40.0,5.0,29.26681783824641,Overweight,Fat Loss,1463.9701999999997,1.81,2649.7860619999997,1,3.0,2.0
37,Male,182.9,83.9,High Activity,20.0,0.0,25.080405268260197,Overweight,Fat Loss,1880.0584000000003,1.81,3402.9057040000007,0,3.0,2.0
31,Male,185.4,108.9,Moderate Activity,3.0,2.0,31.681695834773407,Obese,Fat Loss,2261.0429000000004,1.55,3504.6164950000007,0,2.0,3.0
31,Female,167.6,70.3,Moderate Activity,3.0,2.0,25.026913722295955,Overweight,Fat Loss,1482.6518999999998,1.55,2298.110445,1,2.0,2.0
58,Male,170.2,83.9,High Activity,10.0,1.0,28.96295365513166,Overweight,Fat Loss,1699.8941000000004,1.81,3076.808321000001,0,3.0,2.0
56,Female,162.6,79.4,High Activity,5.0,1.0,30.031665630309444,Obese,Fat Loss,1443.0596,1.81,2611.937876,1,3.0,3.0
60,Male,182.9,99.8,High Activity,6.0,1.0,29.833426052114035,Overweight,Fat Loss,1962.4997000000003,1.81,3552.124457000001,0,3.0,2.0
58,Female,172.7,72.6,Low Activity,2.0,0.0,24.34175828634022,Normal,Fat Loss,1402.8097999999998,1.29,1809.6246419999998,1,1.0,1.0
26,Male,170.2,63.5,High Activity,10.0,2.0,21.920709858174735,Normal,Fat Loss,1608.2593000000002,1.81,2910.9493330000005,0,3.0,1.0
59,Male,154.9,77.1,High Activity,40.0,5.0,32.133019866208265,Obese,Fat Loss,1529.6928,1.81,2768.743968,0,3.0,3.0
51,Male,154.9,81.6,Moderate Activity,2.0,2.0,34.00848795178462,Obese,Fat Loss,1635.3953000000001,1.55,2534.862715,0,2.0,3.0
48,Female,157.5,63.5,High Activity,25.0,0.0,25.59838750314941,Overweight,Fat Loss,1314.8725,1.81,2379.919225,1,3.0,2.0
27,Female,162.6,59.0,High Activity,4.0,3.0,22.315721312194675,Normal,Fat Loss,1379.9907999999998,1.81,2497.783348,1,3.0,1.0
26,Male,154.9,95.3,High Activity,11.0,0.0,39.71824634565043,Obese,Fat Loss,1960.8592000000003,1.81,3549.1551520000007,0,3.0,3.0
56,Female,162.6,90.7,High Activity,5.0,2.0,34.305693610441644,Obese,Fat Loss,1547.5507,1.81,2801.0667670000003,1,3.0,3.0
57,Male,175.3,135.2,High Activity,15.0,0.0,43.995966168664,Obese,Fat Loss,2417.3121,1.81,4375.334901,0,3.0,3.0
20,Female,154.9,99.8,High Activity,20.0,20.0,41.593714431226786,Obese,Fat Loss,1763.7238000000002,1.81,3192.3400780000006,1,3.0,3.0
19,Female,167.6,58.1,High Activity,20.0,20.0,20.683693986705478,Normal,Fat Loss,1421.7985,1.81,2573.4552850000005,1,3.0,1.0
34,Male,175.3,59.0,High Activity,10.0,5.0,19.19942310614775,Normal,Fat Loss,1527.0317,1.81,2763.927377,0,3.0,1.0
42,Male,185.4,108.9,High Activity,8.0,2.0,31.681695834773407,Obese,Fat Loss,2198.5959000000003,1.81,3979.4585790000006,0,3.0,3.0
32,Female,167.6,90.7,High Activity,8.0,0.0,32.289346722791514,Obese,Fat Loss,1666.9607,1.81,3017.198867,1,3.0,3.0
65,Male,182.9,102.1,High Activity,6.0,0.0,30.5209699390866,Obese,Fat Loss,1964.9278,1.81,3556.519318,0,3.0,3.0
65,Female,160.0,74.8,Low Activity,2.0,0.0,29.218749999999993,Overweight,Fat Loss,1353.4985999999997,1.29,1746.0131939999997,1,1.0,2.0
48,Male,175.3,65.8,High Activity,0.0,14.0,21.412237972619018,Normal,Fat Loss,1538.6533,1.81,2784.962473,0,3.0,1.0
45,Male,172.7,97.5,High Activity,35.0,0.0,32.69037786388666,Obese,Fat Loss,1967.8918,1.81,3561.8841580000003,0,3.0,3.0
41,Female,165.1,81.6,High Activity,35.0,0.0,29.936154546865303,Overweight,Fat Loss,1536.0979999999997,1.81,2780.3373799999995,1,3.0,2.0
54,Male,182.9,88.5,High Activity,33.0,0.0,26.455493042205333,Overweight,Fat Loss,1845.1756000000005,1.81,3339.767836000001,0,3.0,2.0
40,Female,172.7,70.3,Moderate Activity,3.0,0.0,23.570600654679303,Normal,Fat Loss,1459.4816999999998,1.55,2262.196635,1,2.0,1.0
47,Male,175.3,104.3,High Activity,6.0,0.0,33.940675084257805,Obese,Fat Loss,2060.1148000000003,1.81,3728.8077880000005,0,3.0,3.0
50,Female,162.6,72.6,High Activity,5.0,0.0,27.459684190937853,Overweight,Fat Loss,1406.1599999999999,1.81,2545.1495999999997,1,3.0,2.0
18,Male,180.3,70.3,High Activity,5.0,10.0,21.625386173103365,Normal,Fat Loss,1793.2448000000002,1.81,3245.7730880000004,0,3.0,1.0
62,Female,157.5,64.4,Moderate Activity,3.0,0.0,25.96119929453263,Overweight,Fat Loss,1262.5747999999999,1.55,1956.99094,1,2.0,2.0
43,Female,170.2,55.8,High Activity,10.0,5.0,19.262608032852757,Normal,Fat Loss,1304.6652,1.81,2361.444012,1,3.0,1.0
23,Male,182.9,79.4,High Activity,15.0,10.0,23.73521070679213,Normal,Fat Loss,1899.2499000000003,1.81,3437.6423190000005,0,3.0,1.0
59,Female,152.4,77.1,High Activity,5.0,0.0,33.195899725132776,Obese,Fat Loss,1377.2018999999998,1.81,2492.7354389999996,1,3.0,3.0
35,Male,170.2,61.2,High Activity,5.0,0.0,21.126731390870766,Normal,Fat Loss,1526.3532000000002,1.81,2762.6992920000007,0,3.0,1.0
61,Male,167.6,70.3,High Activity,5.0,3.0,25.026913722295955,Overweight,Fat Loss,1488.1865,1.81,2693.617565,0,3.0,2.0
49,Male,182.9,77.1,High Activity,10.0,0.0,23.047666819819558,Normal,Fat Loss,1720.8348,1.81,3114.7109880000003,0,3.0,1.0
43,Male,175.3,72.6,High Activity,80.0,0.0,23.62505283909028,Normal,Fat Loss,1658.1379000000002,1.81,3001.2295990000002,0,3.0,1.0
24,Female,175.3,90.7,High Activity,70.0,0.0,29.515045351315273,Overweight,Fat Loss,1725.4553,1.81,3123.074093,1,3.0,2.0
59,Male,170.2,102.1,Low Activity,2.0,0.0,35.24573978771087,Obese,Fat Loss,1938.0424999999998,1.29,2500.0748249999997,0,1.0,3.0
64,Female,154.9,62.6,Low Activity,2.0,0.0,26.089844923795557,Overweight,Fat Loss,1229.2154,1.29,1585.6878660000002,1,1.0,2.0
27,Female,154.9,54.4,High Activity,5.0,5.0,22.672325301189748,Normal,Fat Loss,1313.6,1.81,2377.616,1,3.0,1.0
40,Male,185.4,97.5,High Activity,40.0,1.0,28.365154673006494,Overweight,Fat Loss,2057.2241000000004,1.81,3723.575621000001,0,3.0,2.0
38,Female,175.3,79.4,High Activity,30.0,1.0,25.83786770556155,Overweight,Fat Loss,1560.3442,1.81,2824.223002,1,3.0,2.0
21,Female,175.3,59.0,High Activity,25.0,2.0,19.19942310614775,Normal,Fat Loss,1445.3153999999997,1.81,2616.0208739999994,1,3.0,1.0
52,Male,190.5,102.1,High Activity,10.0,3.0,28.134278490779202,Overweight,Fat Loss,2075.2012000000004,1.81,3756.114172000001,0,3.0,2.0
48,Female,175.3,72.6,High Activity,10.0,10.0,23.62505283909028,Normal,Fat Loss,1454.1645999999998,1.81,2632.037926,1,3.0,1.0
21,Female,182.9,95.3,High Activity,3.0,5.0,28.488231490645965,Overweight,Fat Loss,1804.5263,1.81,3266.192603,1,3.0,2.0
30,Male,154.9,86.2,High Activity,20.0,10.0,35.92563310592935,Obese,Fat Loss,1816.2385000000004,1.81,3287.391685000001,0,3.0,3.0
28,Female,162.6,72.6,High Activity,40.0,15.0,27.459684190937853,Overweight,Fat Loss,1501.4199999999998,1.81,2717.5701999999997,1,3.0,2.0
59,Female,165.1,83.9,High Activity,5.0,1.0,30.77994321669117,Obese,Fat Loss,1479.4261,1.81,2677.7612409999997,1,3.0,3.0
32,Male,188.0,129.3,Moderate Activity,4.0,2.0,36.583295608872795,Obese,Fat Loss,2541.1421,1.55,3938.7702550000004,0,2.0,3.0
30,Female,160.0,77.1,High Activity,5.0,4.0,30.117187499999993,Obese,Fat Loss,1526.3166999999999,1.81,2762.633227,1,3.0,3.0
52,Female,167.6,54.4,High Activity,25.0,6.0,19.36648800132148,Normal,Fat Loss,1244.6945999999998,1.81,2252.8972259999996,1,3.0,1.0
54,Male,190.5,120.2,High Activity,3.0,3.0,33.12184402146582,Obese,Fat Loss,2306.3329000000003,1.81,4174.462549000001,0,3.0,3.0
19,Female,160.0,63.5,High Activity,20.0,12.0,24.804687499999996,Normal,Fat Loss,1448.1875,1.81,2621.219375,1,3.0,1.0
54,Male,180.3,82.6,High Activity,8.0,0.0,25.409059714058863,Overweight,Fat Loss,1753.6559000000002,1.81,3174.1171790000003,0,3.0,2.0
55,Female,165.1,68.0,High Activity,8.0,0.0,24.946795455721087,Normal,Fat Loss,1349.7188,1.81,2442.9910280000004,1,3.0,1.0
24,Male,180.3,88.5,High Activity,5.0,0.0,27.223992550777353,Overweight,Fat Loss,2003.0082000000002,1.81,3625.4448420000003,0,3.0,2.0
48,Male,180.3,108.9,Moderate Activity,3.0,0.0,33.49935354553281,Obese,Fat Loss,2140.059,1.55,3317.0914500000003,0,2.0,3.0
46,Female,180.3,72.6,Moderate Activity,3.0,0.0,22.33290236368854,Normal,Fat Loss,1478.3146,1.55,2291.38763,1,2.0,1.0
54,Male,175.3,93.0,High Activity,20.0,6.0,30.263497438504082,Obese,Fat Loss,1868.9897,1.81,3382.8713570000004,0,3.0,3.0
54,Female,160.0,56.2,High Activity,14.0,3.0,21.953124999999996,Normal,Fat Loss,1229.1344000000001,1.81,2224.7332640000004,1,3.0,1.0
24,Male,182.9,86.2,High Activity,20.0,6.0,25.767949155232767,Overweight,Fat Loss,1984.6725000000001,1.81,3592.2572250000003,0,3.0,2.0
19,Male,154.9,68.0,High Activity,24.0,10.0,28.340406626487187,Overweight,Fat Loss,1634.8601,1.81,2959.096781,0,3.0,2.0
65,Male,180.3,106.6,Moderate Activity,3.0,1.0,32.79183735494764,Obese,Fat Loss,2012.7368999999999,1.55,3119.742195,0,2.0,3.0
61,Female,165.1,63.5,Low Activity,1.0,0.0,23.295904579974838,Normal,Fat Loss,1282.1272999999997,1.29,1653.9442169999995,1,1.0,1.0
43,Male,154.9,81.6,High Activity,20.0,2.0,34.00848795178462,Obese,Fat Loss,1680.8113000000003,1.81,3042.2684530000006,0,3.0,3.0
39,Female,165.1,65.8,High Activity,20.0,6.0,24.139693249800697,Normal,Fat Loss,1398.6554,1.81,2531.5662740000002,1,3.0,1.0
18,Male,172.7,79.4,High Activity,20.0,0.0,26.621702588642062,Overweight,Fat Loss,1878.6851000000001,1.81,3400.4200310000006,0,3.0,2.0
22,Female,162.6,63.5,High Activity,25.0,0.0,24.017767852955284,Normal,Fat Loss,1443.2522999999999,1.81,2612.286663,1,3.0,1.0
46,Male,167.6,68.0,High Activity,40.0,0.0,24.20811000165185,Normal,Fat Loss,1542.5284,1.81,2791.976404,0,3.0,1.0
39,Female,157.5,59.0,High Activity,40.0,0.0,23.784328546233308,Normal,Fat Loss,1312.2309999999998,1.81,2375.13811,1,3.0,1.0
48,Male,190.5,99.8,High Activity,30.0,20.0,27.500499445443335,Overweight,Fat Loss,2067.0961,1.81,3741.4439410000005,0,3.0,2.0
49,Female,165.1,62.6,High Activity,10.0,5.0,22.965726404825592,Normal,Fat Loss,1325.7649999999999,1.81,2399.63465,1,3.0,1.0
19,Female,165.1,52.2,Low Activity,0.0,0.0,19.150334158656484,Normal,Fat Loss,1359.4962,1.29,1753.7500980000002,1,1.0,1.0
42,Male,180.3,88.5,Moderate Activity,1.0,2.0,27.223992550777353,Overweight,Fat Loss,1900.8222000000003,1.55,2946.2744100000004,0,2.0,2.0
46,Male,154.9,90.7,High Activity,10.0,2.0,37.80110119150571,Obese,Fat Loss,1785.693,1.81,3232.10433,0,3.0,3.0
46,Female,165.1,49.9,High Activity,10.0,0.0,18.306545488830622,Underweight,Fat Loss,1221.3180999999997,1.81,2210.5857609999994,1,3.0,
63,Female,154.9,67.1,High Activity,7.0,0.0,27.965313009371915,Overweight,Fat Loss,1275.1569,1.81,2308.033989,1,3.0,2.0
48,Female,167.6,63.5,High Activity,40.0,2.0,22.60610272213077,Normal,Fat Loss,1346.1623,1.81,2436.553763,1,3.0,1.0
47,Male,172.7,72.6,High Activity,35.0,2.0,24.34175828634022,Normal,Fat Loss,1622.9524999999999,1.81,2937.5440249999997,0,3.0,1.0
30,Female,160.0,59.0,Moderate Activity,3.0,0.0,23.046874999999996,Normal,Fat Loss,1358.946,1.55,2106.3663,1,2.0,1.0
31,Male,175.3,68.0,High Activity,50.0,30.0,22.12814866471266,Normal,Fat Loss,1664.6357,1.81,3012.9906170000004,0,3.0,1.0
61,Male,180.3,99.8,Moderate Activity,3.0,0.0,30.70005035669582,Obese,Fat Loss,1944.3453000000004,1.55,3013.7352150000006,0,2.0,3.0
53,Female,165.1,65.8,High Activity,20.0,0.0,24.139693249800697,Normal,Fat Loss,1338.0354,1.81,2421.844074,1,3.0,1.0
41,Female,157.5,56.7,High Activity,17.0,4.0,22.85714285714286,Normal,Fat Loss,1282.3029,1.81,2320.968249,1,3.0,1.0
42,Female,162.6,79.4,High Activity,15.0,0.0,30.031665630309444,Obese,Fat Loss,1503.6796,1.81,2721.660076,1,3.0,3.0
42,Male,175.3,90.7,High Activity,8.0,3.0,29.515045351315273,Overweight,Fat Loss,1906.3006000000003,1.81,3450.4040860000005,0,3.0,2.0
41,Female,165.1,72.6,High Activity,15.0,4.0,26.634372795372805,Overweight,Fat Loss,1452.8749999999998,1.81,2629.7037499999997,1,3.0,2.0
60,Male,172.7,72.6,Low Activity,2.0,0.0,24.34175828634022,Normal,Fat Loss,1549.1515,1.29,1998.405435,0,1.0,1.0
53,Female,154.9,77.1,High Activity,32.0,0.0,32.133019866208265,Obese,Fat Loss,1410.9269,1.81,2553.777689,1,3.0,3.0
37,Female,162.6,113.4,High Activity,5.0,0.0,42.891572827167394,Obese,Fat Loss,1839.7276,1.81,3329.906956,1,3.0,3.0
63,Female,162.6,79.4,High Activity,15.0,0.0,30.031665630309444,Obese,Fat Loss,1412.7496,1.81,2557.0767760000003,1,3.0,3.0
65,Male,154.9,83.9,Moderate Activity,3.0,0.0,34.96706052885699,Obese,Fat Loss,1586.7304000000004,1.55,2459.432120000001,0,2.0,3.0
64,Male,180.3,82.1,High Activity,5.0,2.0,25.255251846540347,Overweight,Fat Loss,1690.1874000000003,1.81,3059.2391940000007,0,3.0,2.0
